part_type,part_id,manufacturer,production_date,faulty,engine_id,engine_type,OEM_type
T04,4-204-2043-188,204,2008-11-07,0,K1BE1-101-1011-211,K1BE1,1
T01,1-201-2011-470,201,2008-11-08,1,K1BE1-101-1011-212,K1BE1,1
T02,2-201-2011-65,201,2008-11-07,0,K1BE1-101-1011-212,K1BE1,1
T03,3-202-2022-86,202,2008-11-08,0,K1BE1-101-1011-212,K1BE1,1
T04,4-204-2043-192,204,2008-11-07,0,K1BE1-101-1011-212,K1BE1,1
T01,1-201-2011-768,201,2008-11-08,0,K1BE1-101-1011-213,K1BE1,1
T03,3-202-2022-89,202,2008-11-08,0,K1BE1-101-1011-213,K1BE1,1
T04,4-204-2043-196,204,2008-11-07,1,K1BE1-101-1011-213,K1BE1,1
T02,2-201-2011-460,201,2008-11-08,1,K1BE1-101-1011-214,K1BE1,1
T03,3-202-2022-90,202,2008-11-08,0,K1BE1-101-1011-214,K1BE1,1
T04,4-204-2043-199,204,2008-11-07,0,K1BE1-101-1011-214,K1BE1,1
T01,1-201-2011-396,201,2008-11-07,0,K1BE1-101-1011-215,K1BE1,1
T03,3-202-2022-95,202,2008-11-08,0,K1BE1-101-1011-215,K1BE1,1
T04,4-204-2043-202,204,2008-11-07,0,K1BE1-101-1011-215,K1BE1,1
T02,2-201-2011-427,201,2008-11-08,0,K1BE1-101-1011-216,K1BE1,1
T03,3-202-2022-97,202,2008-11-08,0,K1BE1-101-1011-216,K1BE1,1
T04,4-204-2043-207,204,2008-11-07,0,K1BE1-101-1011-216,K1BE1,1
T01,1-201-2011-563,201,2008-11-08,1,K1BE1-101-1011-217,K1BE1,1
T03,3-202-2022-98,202,2008-11-08,0,K1BE1-101-1011-217,K1BE1,1
T04,4-204-2043-217,204,2008-11-07,0,K1BE1-101-1011-217,K1BE1,1
T02,2-201-2011-432,201,2008-11-08,0,K1BE1-101-1011-218,K1BE1,1
T03,3-202-2022-99,202,2008-11-08,1,K1BE1-101-1011-218,K1BE1,1
T04,4-204-2043-226,204,2008-11-07,1,K1BE1-101-1011-218,K1BE1,1
T01,1-201-2011-479,201,2008-11-08,0,K1BE1-101-1011-22,K1BE1,1
T02,2-201-2011-257,201,2008-11-07,1,K1BE1-101-1011-22,K1BE1,1
T03,3-202-2022-38,202,2008-11-07,0,K1BE1-101-1011-22,K1BE1,1
T04,4-202-2023-39,202,2008-11-07,0,K1BE1-101-1011-22,K1BE1,1
T03,3-202-2022-105,202,2008-11-08,0,K1BE1-101-1011-220,K1BE1,1
T04,4-202-2023-125,202,2008-11-08,0,K1BE1-101-1011-220,K1BE1,1
T01,1-201-2011-1304,201,2008-11-09,0,K1BE1-101-1011-221,K1BE1,1
T02,2-201-2011-547,201,2008-11-08,0,K1BE1-101-1011-221,K1BE1,1
T03,3-202-2022-106,202,2008-11-08,0,K1BE1-101-1011-221,K1BE1,1
T04,4-202-2023-126,202,2008-11-08,0,K1BE1-101-1011-221,K1BE1,1
T03,3-202-2022-108,202,2008-11-08,0,K1BE1-101-1011-222,K1BE1,1
T04,4-202-2023-127,202,2008-11-08,0,K1BE1-101-1011-222,K1BE1,1
T03,3-202-2022-110,202,2008-11-08,0,K1BE1-101-1011-223,K1BE1,1
T04,4-202-2023-128,202,2008-11-08,0,K1BE1-101-1011-223,K1BE1,1
T02,2-201-2011-558,201,2008-11-08,0,K1BE1-101-1011-224,K1BE1,1
T03,3-202-2022-114,202,2008-11-08,0,K1BE1-101-1011-224,K1BE1,1
T04,4-202-2023-132,202,2008-11-08,0,K1BE1-101-1011-224,K1BE1,1
T02,2-201-2011-514,201,2008-11-08,0,K1BE1-101-1011-225,K1BE1,1
T03,3-202-2022-116,202,2008-11-08,0,K1BE1-101-1011-225,K1BE1,1
T04,4-202-2023-136,202,2008-11-08,0,K1BE1-101-1011-225,K1BE1,1
T02,2-201-2011-633,201,2008-11-08,0,K1BE1-101-1011-226,K1BE1,1
T03,3-202-2022-119,202,2008-11-08,0,K1BE1-101-1011-226,K1BE1,1
T04,4-202-2023-140,202,2008-11-08,0,K1BE1-101-1011-226,K1BE1,1
T03,3-202-2022-122,202,2008-11-08,0,K1BE1-101-1011-227,K1BE1,1
T04,4-202-2023-145,202,2008-11-08,0,K1BE1-101-1011-227,K1BE1,1
T03,3-202-2022-123,202,2008-11-08,0,K1BE1-101-1011-228,K1BE1,1
T04,4-202-2023-146,202,2008-11-08,0,K1BE1-101-1011-228,K1BE1,1
T02,2-201-2011-671,201,2008-11-09,0,K1BE1-101-1011-229,K1BE1,1
T03,3-202-2022-126,202,2008-11-08,0,K1BE1-101-1011-229,K1BE1,1
T04,4-202-2023-148,202,2008-11-08,0,K1BE1-101-1011-229,K1BE1,1
T03,3-202-2022-41,202,2008-11-07,0,K1BE1-101-1011-23,K1BE1,1
T04,4-202-2023-42,202,2008-11-07,0,K1BE1-101-1011-23,K1BE1,1
T03,3-202-2022-130,202,2008-11-08,0,K1BE1-101-1011-230,K1BE1,1
T04,4-202-2023-149,202,2008-11-08,0,K1BE1-101-1011-230,K1BE1,1
T03,3-202-2022-131,202,2008-11-08,0,K1BE1-101-1011-231,K1BE1,1
T04,4-202-2023-150,202,2008-11-08,0,K1BE1-101-1011-231,K1BE1,1
T01,1-201-2011-521,201,2008-11-08,0,K1BE1-101-1011-232,K1BE1,1
T03,3-202-2022-133,202,2008-11-08,1,K1BE1-101-1011-232,K1BE1,1
T04,4-202-2023-153,202,2008-11-08,0,K1BE1-101-1011-232,K1BE1,1
T01,1-201-2011-1175,201,2008-11-09,1,K1BE1-101-1011-233,K1BE1,1
T02,2-201-2011-353,201,2008-11-08,0,K1BE1-101-1011-233,K1BE1,1
T03,3-202-2022-136,202,2008-11-08,0,K1BE1-101-1011-233,K1BE1,1
T04,4-202-2023-158,202,2008-11-08,0,K1BE1-101-1011-233,K1BE1,1
T03,3-202-2022-137,202,2008-11-08,0,K1BE1-101-1011-234,K1BE1,1
T04,4-202-2023-159,202,2008-11-08,0,K1BE1-101-1011-234,K1BE1,1
T01,1-201-2011-641,201,2008-11-08,1,K1BE1-101-1011-235,K1BE1,1
T03,3-202-2022-140,202,2008-11-08,0,K1BE1-101-1011-235,K1BE1,1
T04,4-202-2023-162,202,2008-11-08,1,K1BE1-101-1011-235,K1BE1,1
T01,1-201-2011-323,201,2008-11-07,1,K1BE1-101-1011-236,K1BE1,1
T03,3-202-2022-144,202,2008-11-08,0,K1BE1-101-1011-237,K1BE1,1
T04,4-202-2023-168,202,2008-11-08,0,K1BE1-101-1011-237,K1BE1,1
T02,2-201-2011-639,201,2008-11-08,0,K1BE1-101-1011-238,K1BE1,1
T03,3-202-2022-146,202,2008-11-08,0,K1BE1-101-1011-238,K1BE1,1
T04,4-202-2023-172,202,2008-11-08,0,K1BE1-101-1011-238,K1BE1,1
T02,2-201-2011-534,201,2008-11-08,0,K1BE1-101-1011-239,K1BE1,1
T03,3-202-2023-300,202,2008-11-08,0,K1BE1-101-1011-239,K1BE1,1
T04,4-202-2023-175,202,2008-11-08,1,K1BE1-101-1011-239,K1BE1,1
T01,1-201-2011-379,201,2008-11-07,0,K1BE1-101-1011-24,K1BE1,1
T03,3-202-2022-42,202,2008-11-07,0,K1BE1-101-1011-24,K1BE1,1
T04,4-202-2023-45,202,2008-11-07,0,K1BE1-101-1011-24,K1BE1,1
T01,1-201-2011-468,201,2008-11-08,1,K1BE1-101-1011-240,K1BE1,1
T03,3-202-2023-302,202,2008-11-08,0,K1BE1-101-1011-240,K1BE1,1
T04,4-202-2023-179,202,2008-11-08,1,K1BE1-101-1011-240,K1BE1,1
T01,1-201-2011-791,201,2008-11-08,0,K1BE1-101-1011-241,K1BE1,1
T03,3-202-2023-303,202,2008-11-08,0,K1BE1-101-1011-241,K1BE1,1
T04,4-202-2023-180,202,2008-11-08,0,K1BE1-101-1011-241,K1BE1,1
T03,3-202-2023-304,202,2008-11-08,1,K1BE1-101-1011-242,K1BE1,1
T04,4-202-2023-181,202,2008-11-08,0,K1BE1-101-1011-242,K1BE1,1
T03,3-202-2023-305,202,2008-11-08,1,K1BE1-101-1011-243,K1BE1,1
T04,4-202-2023-183,202,2008-11-08,1,K1BE1-101-1011-243,K1BE1,1
T01,1-201-2011-40,201,2008-11-07,0,K1BE1-101-1011-244,K1BE1,1
T03,3-202-2023-306,202,2008-11-08,0,K1BE1-101-1011-244,K1BE1,1
T04,4-202-2023-184,202,2008-11-08,0,K1BE1-101-1011-244,K1BE1,1
T03,3-202-2023-10,202,2008-11-07,0,K1BE1-101-1011-245,K1BE1,1
T04,4-202-2023-138,202,2008-11-08,0,K1BE1-101-1011-245,K1BE1,1
T03,3-202-2023-42,202,2008-11-07,0,K1BE1-101-1011-246,K1BE1,1
T04,4-202-2023-139,202,2008-11-08,0,K1BE1-101-1011-246,K1BE1,1
T01,1-201-2011-879,201,2008-11-09,0,K1BE1-101-1011-247,K1BE1,1
T03,3-202-2023-45,202,2008-11-07,0,K1BE1-101-1011-247,K1BE1,1
T04,4-202-2023-143,202,2008-11-08,0,K1BE1-101-1011-247,K1BE1,1
T02,2-201-2011-237,201,2008-11-07,0,K1BE1-101-1011-25,K1BE1,1
T03,3-202-2022-51,202,2008-11-07,0,K1BE1-101-1011-25,K1BE1,1
T04,4-202-2023-46,202,2008-11-07,0,K1BE1-101-1011-25,K1BE1,1
T02,2-201-2011-412,201,2008-11-08,0,K1BE1-101-1011-251,K1BE1,1
T03,3-202-2023-140,202,2008-11-07,0,K1BE1-101-1011-251,K1BE1,1
T04,4-202-2023-157,202,2008-11-08,0,K1BE1-101-1011-251,K1BE1,1
T02,2-201-2011-1252,201,2008-11-10,0,K1BE1-101-1011-252,K1BE1,1
T01,1-201-2011-1165,201,2008-11-09,0,K1BE1-101-1011-254,K1BE1,1
T03,3-202-2023-181,202,2008-11-07,0,K1BE1-101-1011-254,K1BE1,1
T04,4-202-2023-171,202,2008-11-08,0,K1BE1-101-1011-254,K1BE1,1
T02,2-201-2011-985,201,2008-11-09,0,K1BE1-101-1011-255,K1BE1,1
T03,3-202-2023-186,202,2008-11-07,1,K1BE1-101-1011-255,K1BE1,1
T04,4-202-2023-188,202,2008-11-08,0,K1BE1-101-1011-255,K1BE1,1
T02,2-201-2011-1323,201,2008-11-11,0,K1BE1-101-1011-256,K1BE1,1
T03,3-202-2023-225,202,2008-11-07,0,K1BE1-101-1011-257,K1BE1,1
T04,4-202-2023-196,202,2008-11-08,0,K1BE1-101-1011-257,K1BE1,1
T01,1-201-2011-1187,201,2008-11-09,0,K1BE1-101-1011-258,K1BE1,1
T02,2-201-2011-734,201,2008-11-09,0,K1BE1-101-1011-258,K1BE1,1
T03,3-202-2023-237,202,2008-11-07,0,K1BE1-101-1011-258,K1BE1,1
T04,4-202-2023-202,202,2008-11-08,0,K1BE1-101-1011-258,K1BE1,1
T01,1-201-2011-1174,201,2008-11-09,1,K1BE1-101-1011-259,K1BE1,1
T03,3-202-2023-242,202,2008-11-07,0,K1BE1-101-1011-259,K1BE1,1
T04,4-202-2023-203,202,2008-11-08,0,K1BE1-101-1011-259,K1BE1,1
T03,3-202-2022-52,202,2008-11-07,0,K1BE1-101-1011-26,K1BE1,1
T04,4-202-2023-52,202,2008-11-07,1,K1BE1-101-1011-26,K1BE1,1
T01,1-201-2011-1040,201,2008-11-09,0,K1BE1-101-1011-261,K1BE1,1
T03,3-201-2012-11,201,2008-11-07,0,K1BE1-101-1011-261,K1BE1,1
T04,4-202-2023-205,202,2008-11-08,0,K1BE1-101-1011-261,K1BE1,1
T01,1-201-2011-725,201,2008-11-08,0,K1BE1-101-1011-262,K1BE1,1
T03,3-202-2022-74,202,2008-11-08,0,K1BE1-101-1011-262,K1BE1,1
T04,4-202-2023-206,202,2008-11-08,0,K1BE1-101-1011-262,K1BE1,1
T02,2-201-2011-394,201,2008-11-08,0,K1BE1-101-1011-263,K1BE1,1
T02,2-201-2011-950,201,2008-11-09,0,K1BE1-101-1011-264,K1BE1,1
T02,2-201-2011-1278,201,2008-11-10,0,K1BE1-101-1011-265,K1BE1,1
T01,1-201-2011-901,201,2008-11-09,0,K1BE1-101-1011-266,K1BE1,1
T02,2-201-2011-766,201,2008-11-09,0,K1BE1-101-1011-266,K1BE1,1
T02,2-201-2011-974,201,2008-11-09,0,K1BE1-101-1011-268,K1BE1,1
T03,3-202-2022-111,202,2008-11-08,0,K1BE1-101-1011-268,K1BE1,1
T04,4-202-2023-231,202,2008-11-08,0,K1BE1-101-1011-268,K1BE1,1
T02,2-201-2011-663,201,2008-11-09,0,K1BE1-101-1011-269,K1BE1,1
T03,3-202-2022-117,202,2008-11-08,1,K1BE1-101-1011-269,K1BE1,1
T04,4-202-2023-233,202,2008-11-08,0,K1BE1-101-1011-269,K1BE1,1
T03,3-202-2022-54,202,2008-11-07,0,K1BE1-101-1011-27,K1BE1,1
T04,4-202-2023-54,202,2008-11-07,0,K1BE1-101-1011-27,K1BE1,1
T03,3-202-2022-121,202,2008-11-08,0,K1BE1-101-1011-270,K1BE1,1
T04,4-202-2023-237,202,2008-11-08,0,K1BE1-101-1011-270,K1BE1,1
T03,3-202-2022-124,202,2008-11-08,0,K1BE1-101-1011-271,K1BE1,1
T04,4-202-2023-239,202,2008-11-08,0,K1BE1-101-1011-271,K1BE1,1
T02,2-201-2011-1007,201,2008-11-10,0,K1BE1-101-1011-272,K1BE1,1
T01,1-201-2011-992,201,2008-11-09,0,K1BE1-101-1011-273,K1BE1,1
T02,2-201-2011-643,201,2008-11-08,0,K1BE1-101-1011-273,K1BE1,1
T03,3-202-2022-127,202,2008-11-08,0,K1BE1-101-1011-273,K1BE1,1
T04,4-202-2023-243,202,2008-11-08,0,K1BE1-101-1011-273,K1BE1,1
T02,2-201-2011-1166,201,2008-11-10,0,K1BE1-101-1011-277,K1BE1,1
T03,3-202-2023-294,202,2008-11-08,0,K1BE1-101-1011-277,K1BE1,1
T04,4-204-2042-65,204,2008-11-08,0,K1BE1-101-1011-277,K1BE1,1
T02,2-201-2011-814,201,2008-11-09,0,K1BE1-101-1011-279,K1BE1,1
T03,3-202-2023-299,202,2008-11-08,0,K1BE1-101-1011-279,K1BE1,1
T04,4-204-2042-71,204,2008-11-08,0,K1BE1-101-1011-279,K1BE1,1
T01,1-201-2011-255,201,2008-11-07,0,K1BE1-101-1011-28,K1BE1,1
T02,2-201-2011-180,201,2008-11-07,0,K1BE1-101-1011-28,K1BE1,1
T03,3-202-2022-56,202,2008-11-07,0,K1BE1-101-1011-28,K1BE1,1
T04,4-202-2023-55,202,2008-11-07,0,K1BE1-101-1011-28,K1BE1,1
T03,3-202-2023-314,202,2008-11-08,0,K1BE1-101-1011-281,K1BE1,1
T04,4-204-2042-86,204,2008-11-08,0,K1BE1-101-1011-281,K1BE1,1
T03,3-202-2023-336,202,2008-11-08,0,K1BE1-101-1011-282,K1BE1,1
T04,4-204-2042-87,204,2008-11-08,0,K1BE1-101-1011-282,K1BE1,1
T03,3-202-2023-349,202,2008-11-08,0,K1BE1-101-1011-284,K1BE1,1
T04,4-204-2042-96,204,2008-11-08,0,K1BE1-101-1011-284,K1BE1,1
T01,1-201-2011-1230,201,2008-11-09,0,K1BE1-101-1011-285,K1BE1,1
T03,3-202-2023-361,202,2008-11-08,0,K1BE1-101-1011-286,K1BE1,1
T04,4-204-2043-244,204,2008-11-08,0,K1BE1-101-1011-286,K1BE1,1
T01,1-201-2011-1082,201,2008-11-09,0,K1BE1-101-1011-287,K1BE1,1
T03,3-202-2023-365,202,2008-11-08,0,K1BE1-101-1011-287,K1BE1,1
T04,4-204-2043-245,204,2008-11-08,0,K1BE1-101-1011-287,K1BE1,1
T01,1-201-2011-312,201,2008-11-07,0,K1BE1-101-1011-29,K1BE1,1
T03,3-202-2022-58,202,2008-11-07,0,K1BE1-101-1011-29,K1BE1,1
T04,4-202-2023-61,202,2008-11-07,0,K1BE1-101-1011-29,K1BE1,1
T03,3-202-2023-379,202,2008-11-08,0,K1BE1-101-1011-290,K1BE1,1
T04,4-204-2043-251,204,2008-11-08,0,K1BE1-101-1011-290,K1BE1,1
T01,1-201-2011-1251,201,2008-11-09,1,K1BE1-101-1011-291,K1BE1,1
T03,3-202-2023-390,202,2008-11-08,0,K1BE1-101-1011-291,K1BE1,1
T04,4-204-2043-266,204,2008-11-08,0,K1BE1-101-1011-291,K1BE1,1
T01,1-201-2011-1074,201,2008-11-09,0,K1BE1-101-1011-292,K1BE1,1
T03,3-202-2023-409,202,2008-11-08,0,K1BE1-101-1011-292,K1BE1,1
T04,4-204-2043-270,204,2008-11-08,1,K1BE1-101-1011-292,K1BE1,1
T03,3-202-2023-413,202,2008-11-08,0,K1BE1-101-1011-293,K1BE1,1
T04,4-204-2043-275,204,2008-11-08,0,K1BE1-101-1011-293,K1BE1,1
T01,1-201-2011-541,201,2008-11-08,0,K1BE1-101-1011-294,K1BE1,1
T02,2-201-2011-579,201,2008-11-08,0,K1BE1-101-1011-294,K1BE1,1
T03,3-202-2023-417,202,2008-11-08,1,K1BE1-101-1011-295,K1BE1,1
T04,4-204-2043-281,204,2008-11-08,0,K1BE1-101-1011-295,K1BE1,1
T02,2-201-2011-973,201,2008-11-09,0,K1BE1-101-1011-296,K1BE1,1
T02,2-201-2011-630,201,2008-11-08,0,K1BE1-101-1011-297,K1BE1,1
T03,3-202-2023-421,202,2008-11-08,0,K1BE1-101-1011-297,K1BE1,1
T04,4-204-2043-288,204,2008-11-08,0,K1BE1-101-1011-297,K1BE1,1
T03,3-202-2023-423,202,2008-11-08,0,K1BE1-101-1011-298,K1BE1,1
T04,4-204-2043-292,204,2008-11-08,0,K1BE1-101-1011-298,K1BE1,1
T01,1-201-2011-399,201,2008-11-07,1,K1BE1-101-1011-3,K1BE1,1
T02,2-201-2011-220,201,2008-11-07,0,K1BE1-101-1011-3,K1BE1,1
T03,3-202-2023-46,202,2008-11-07,0,K1BE1-101-1011-3,K1BE1,1
T04,4-202-2023-93,202,2008-11-07,1,K1BE1-101-1011-3,K1BE1,1
T01,1-201-2011-442,201,2008-11-08,0,K1BE1-101-1011-30,K1BE1,1
T03,3-202-2022-62,202,2008-11-07,0,K1BE1-101-1011-30,K1BE1,1
T04,4-202-2023-68,202,2008-11-07,0,K1BE1-101-1011-30,K1BE1,1
T01,1-201-2011-682,201,2008-11-08,0,K1BE1-101-1011-301,K1BE1,1
T03,3-202-2023-428,202,2008-11-08,0,K1BE1-101-1011-301,K1BE1,1
T04,4-204-2043-305,204,2008-11-08,0,K1BE1-101-1011-301,K1BE1,1
T03,3-202-2023-433,202,2008-11-08,0,K1BE1-101-1011-302,K1BE1,1
T04,4-204-2043-307,204,2008-11-08,1,K1BE1-101-1011-302,K1BE1,1
T02,2-201-2011-1159,201,2008-11-10,0,K1BE1-101-1011-304,K1BE1,1
T03,3-202-2023-443,202,2008-11-08,0,K1BE1-101-1011-305,K1BE1,1
T04,4-204-2043-315,204,2008-11-08,0,K1BE1-101-1011-305,K1BE1,1
T02,2-201-2011-1405,201,2008-11-11,0,K1BE1-101-1011-306,K1BE1,1
T03,3-202-2023-446,202,2008-11-08,0,K1BE1-101-1011-306,K1BE1,1
T04,4-204-2043-320,204,2008-11-08,1,K1BE1-101-1011-306,K1BE1,1
T01,1-201-2011-1024,201,2008-11-09,1,K1BE1-101-1011-307,K1BE1,1
T02,2-201-2011-1335,201,2008-11-11,0,K1BE1-101-1011-307,K1BE1,1
T03,3-202-2023-455,202,2008-11-08,0,K1BE1-101-1011-307,K1BE1,1
T04,4-204-2043-326,204,2008-11-08,0,K1BE1-101-1011-307,K1BE1,1
T01,1-201-2011-485,201,2008-11-08,1,K1BE1-101-1011-309,K1BE1,1
T02,2-201-2011-560,201,2008-11-08,0,K1BE1-101-1011-309,K1BE1,1
T03,3-202-2022-65,202,2008-11-07,0,K1BE1-101-1011-31,K1BE1,1
T04,4-202-2023-72,202,2008-11-07,0,K1BE1-101-1011-31,K1BE1,1
T01,1-201-2011-632,201,2008-11-08,0,K1BE1-101-1011-311,K1BE1,1
T02,2-201-2011-887,201,2008-11-09,0,K1BE1-101-1011-311,K1BE1,1
T03,3-202-2023-471,202,2008-11-08,0,K1BE1-101-1011-311,K1BE1,1
T04,4-204-2043-336,204,2008-11-08,0,K1BE1-101-1011-311,K1BE1,1
T03,3-202-2023-472,202,2008-11-08,0,K1BE1-101-1011-312,K1BE1,1
T04,4-204-2043-341,204,2008-11-08,1,K1BE1-101-1011-312,K1BE1,1
T01,1-201-2011-695,201,2008-11-08,0,K1BE1-101-1011-315,K1BE1,1
T03,3-202-2023-479,202,2008-11-08,0,K1BE1-101-1011-315,K1BE1,1
T04,4-204-2043-353,204,2008-11-08,0,K1BE1-101-1011-315,K1BE1,1
T01,1-201-2011-1172,201,2008-11-09,0,K1BE1-101-1011-316,K1BE1,1
T01,1-201-2011-121,201,2008-11-07,0,K1BE1-101-1011-32,K1BE1,1
T02,2-201-2011-196,201,2008-11-07,0,K1BE1-101-1011-32,K1BE1,1
T03,3-202-2023-1,202,2008-11-07,0,K1BE1-101-1011-32,K1BE1,1
T04,4-202-2023-78,202,2008-11-07,1,K1BE1-101-1011-32,K1BE1,1
T03,3-202-2023-513,202,2008-11-08,0,K1BE1-101-1011-320,K1BE1,1
T04,4-204-2043-374,204,2008-11-08,0,K1BE1-101-1011-320,K1BE1,1
T02,2-201-2011-717,201,2008-11-09,0,K1BE1-101-1011-321,K1BE1,1
T03,3-202-2023-515,202,2008-11-08,0,K1BE1-101-1011-322,K1BE1,1
T04,4-204-2043-385,204,2008-11-08,1,K1BE1-101-1011-322,K1BE1,1
T03,3-202-2023-517,202,2008-11-08,0,K1BE1-101-1011-324,K1BE1,1
T04,4-204-2043-389,204,2008-11-08,0,K1BE1-101-1011-324,K1BE1,1
T01,1-201-2011-885,201,2008-11-09,0,K1BE1-101-1011-325,K1BE1,1
T03,3-202-2023-520,202,2008-11-08,0,K1BE1-101-1011-325,K1BE1,1
T04,4-204-2043-393,204,2008-11-08,0,K1BE1-101-1011-325,K1BE1,1
T02,2-201-2011-1266,201,2008-11-10,1,K1BE1-101-1011-326,K1BE1,1
T02,2-201-2011-758,201,2008-11-09,0,K1BE1-101-1011-328,K1BE1,1
T01,1-201-2011-638,201,2008-11-08,0,K1BE1-101-1011-329,K1BE1,1
T03,3-202-2023-539,202,2008-11-08,0,K1BE1-101-1011-329,K1BE1,1
T04,4-204-2043-415,204,2008-11-08,0,K1BE1-101-1011-329,K1BE1,1
T01,1-201-2011-299,201,2008-11-07,1,K1BE1-101-1011-33,K1BE1,1
T03,3-202-2023-2,202,2008-11-07,0,K1BE1-101-1011-33,K1BE1,1
T04,4-202-2023-79,202,2008-11-07,0,K1BE1-101-1011-33,K1BE1,1
T03,3-202-2023-542,202,2008-11-08,0,K1BE1-101-1011-330,K1BE1,1
T04,4-204-2043-419,204,2008-11-08,0,K1BE1-101-1011-330,K1BE1,1
T01,1-201-2011-941,201,2008-11-09,1,K1BE1-101-1011-331,K1BE1,1
T03,3-202-2023-547,202,2008-11-08,0,K1BE1-101-1011-331,K1BE1,1
T04,4-204-2043-420,204,2008-11-08,0,K1BE1-101-1011-331,K1BE1,1
T03,3-202-2023-557,202,2008-11-08,0,K1BE1-101-1011-333,K1BE1,1
T04,4-204-2043-432,204,2008-11-08,0,K1BE1-101-1011-333,K1BE1,1
T02,2-201-2011-697,201,2008-11-09,0,K1BE1-101-1011-334,K1BE1,1
T03,3-202-2023-561,202,2008-11-08,0,K1BE1-101-1011-334,K1BE1,1
T04,4-204-2043-436,204,2008-11-08,0,K1BE1-101-1011-334,K1BE1,1
T01,1-201-2011-678,201,2008-11-08,0,K1BE1-101-1011-337,K1BE1,1
T03,3-202-2023-573,202,2008-11-08,0,K1BE1-101-1011-338,K1BE1,1
T04,4-204-2043-460,204,2008-11-08,0,K1BE1-101-1011-338,K1BE1,1
T02,2-201-2011-1230,201,2008-11-10,0,K1BE1-101-1011-339,K1BE1,1
T03,3-202-2023-5,202,2008-11-07,0,K1BE1-101-1011-34,K1BE1,1
T04,4-202-2023-81,202,2008-11-07,0,K1BE1-101-1011-34,K1BE1,1
T03,3-201-2011-9,201,2008-11-08,1,K1BE1-101-1011-341,K1BE1,1
T04,4-204-2043-469,204,2008-11-08,0,K1BE1-101-1011-341,K1BE1,1
T02,2-201-2011-993,201,2008-11-10,0,K1BE1-101-1011-342,K1BE1,1
T01,1-201-2011-1055,201,2008-11-09,1,K1BE1-101-1011-343,K1BE1,1
T03,3-201-2012-35,201,2008-11-08,0,K1BE1-101-1011-344,K1BE1,1
T04,4-202-2023-248,202,2008-11-09,1,K1BE1-101-1011-344,K1BE1,1
T02,2-201-2011-917,201,2008-11-09,0,K1BE1-101-1011-345,K1BE1,1
T03,3-201-2012-37,201,2008-11-08,0,K1BE1-101-1011-345,K1BE1,1
T04,4-202-2023-249,202,2008-11-09,0,K1BE1-101-1011-345,K1BE1,1
T03,3-201-2012-41,201,2008-11-08,0,K1BE1-101-1011-347,K1BE1,1
T04,4-202-2023-251,202,2008-11-09,0,K1BE1-101-1011-347,K1BE1,1
T01,1-201-2011-1271,201,2008-11-09,1,K1BE1-101-1011-348,K1BE1,1
T03,3-201-2012-43,201,2008-11-08,0,K1BE1-101-1011-348,K1BE1,1
T04,4-202-2023-254,202,2008-11-09,0,K1BE1-101-1011-348,K1BE1,1
T01,1-201-2011-356,201,2008-11-07,1,K1BE1-101-1011-35,K1BE1,1
T03,3-202-2023-9,202,2008-11-07,0,K1BE1-101-1011-35,K1BE1,1
T04,4-202-2023-83,202,2008-11-07,0,K1BE1-101-1011-35,K1BE1,1
T01,1-201-2011-540,201,2008-11-08,0,K1BE1-101-1011-351,K1BE1,1
T03,3-201-2012-56,201,2008-11-08,0,K1BE1-101-1011-352,K1BE1,1
T04,4-202-2023-262,202,2008-11-09,0,K1BE1-101-1011-352,K1BE1,1
T01,1-201-2011-790,201,2008-11-08,1,K1BE1-101-1011-353,K1BE1,1
T03,3-202-2023-672,202,2008-11-09,0,K1BE1-101-1011-355175,K1BE1,1
T04,4-202-2023-366,202,2008-11-09,0,K1BE1-101-1011-355175,K1BE1,1
T02,2-201-2011-1375,201,2008-11-11,0,K1BE1-101-1011-355789,K1BE1,1
T02,2-201-2011-686,201,2008-11-09,1,K1BE1-101-1011-356,K1BE1,1
T03,3-202-2023-673,202,2008-11-09,0,K1BE1-101-1011-356602,K1BE1,1
T04,4-204-2042-107,204,2008-11-09,0,K1BE1-101-1011-356602,K1BE1,1
T01,1-201-2011-495,201,2008-11-08,0,K1BE1-101-1011-357,K1BE1,1
T01,1-201-2011-223,201,2008-11-07,0,K1BE1-101-1011-358,K1BE1,1
T03,3-202-2022-154,202,2008-11-09,0,K1BE1-101-1011-358,K1BE1,1
T04,4-202-2023-276,202,2008-11-09,0,K1BE1-101-1011-358,K1BE1,1
T02,2-201-2011-871,201,2008-11-09,0,K1BE1-101-1011-359,K1BE1,1
T01,1-201-2011-250,201,2008-11-07,0,K1BE1-101-1011-36,K1BE1,1
T02,2-201-2011-316,201,2008-11-07,0,K1BE1-101-1011-36,K1BE1,1
T03,3-202-2023-11,202,2008-11-07,0,K1BE1-101-1011-36,K1BE1,1
T04,4-202-2023-85,202,2008-11-07,1,K1BE1-101-1011-36,K1BE1,1
T01,1-201-2011-617,201,2008-11-08,0,K1BE1-101-1011-361,K1BE1,1
T03,3-202-2022-168,202,2008-11-09,1,K1BE1-101-1011-361,K1BE1,1
T04,4-202-2023-281,202,2008-11-09,0,K1BE1-101-1011-361,K1BE1,1
T01,1-201-2011-1162,201,2008-11-09,1,K1BE1-101-1011-364,K1BE1,1
T03,3-202-2022-171,202,2008-11-09,0,K1BE1-101-1011-364,K1BE1,1
